Severity	Code	Description	Project	File	Line	Suppression State
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3509	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3512	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3512	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3515	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3515	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3518	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3518	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3521	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3521	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3524	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3524	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3527	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3527	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3530	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3530	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3533	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3533	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3536	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3536	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3539	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3539	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3542	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3542	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3545	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3545	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3548	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3548	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3551	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3551	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3554	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3554	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3557	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3557	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3560	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3560	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3563	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3563	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3566	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3566	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3569	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3569	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3572	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3572	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3575	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3575	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3578	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3578	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3581	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3581	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3584	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3584	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3587	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3587	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3590	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3590	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3593	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3593	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3596	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3596	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3599	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3599	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3602	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3602	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3605	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3605	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3608	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3608	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3611	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3611	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3614	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3614	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3617	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3617	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3620	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3620	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3623	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3623	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3626	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3626	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3629	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3629	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3632	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3632	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3635	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3635	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3638	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3638	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3641	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3641	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3644	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3644	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3647	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3647	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3650	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3650	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3653	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3653	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3656	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3656	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3659	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3659	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3662	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3662	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3665	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3665	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3668	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3668	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3671	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3671	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3674	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3674	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3677	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3677	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3680	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3680	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3683	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3683	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3686	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3686	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3689	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3689	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3692	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3692	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3695	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3695	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3698	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3698	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3701	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3701	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3704	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3704	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3707	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3707	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3710	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3710	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3713	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3713	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3716	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3716	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3719	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3719	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3722	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3722	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3725	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3725	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3728	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3728	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3731	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3731	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3734	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	3734	Active
